seller_id,seller_zip_code_prefix,seller_city,seller_state
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,MG
67883baaae6134ee81b271a542613728,1310,sao paulo,SP
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP
1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP
45213867cefbf2cd4c6177e10216a951,13603,araras,SP
61b893c57e33626afb104d4112b1be76,37142,divisa nova,MG
a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,SP
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,SP
02c988090b766852e088c69d7fb3b551,13473,americana,SP
e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,SC
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC
3606774ec64634822d78dc2db6d37045,9510,sao caetano do sul,SP
94165aea8a35c3c21499cbcae239b16c,38412,uberlandia,MG
c8665a4dd081a2c436b1cd921079d0d9,14750,pitangueiras,SP
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG
6c17baf138731a4aaacc3210adf2037b,14400,franca,SP
50c361bcf670d16f6df4d52de3dff924,4131,sao paulo,SP
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ
c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS
e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP
7c9130f5f3729edd32aa059141d92484,17400,garca,SP
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG
9d213f303afae4983637247556438ede,14940,ibitinga,SP
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ
d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP
2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP
7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,SP
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ
4f0d637c1197fd65405ebd755ac9f86b,6768,taboao da serra,SP
3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,sao paulo,SP
08f5819815f3d06545011850bd70f0a8,11075,santos,SP
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP
dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP
b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG
b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP
83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,SP
570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP
9591fc341b1bfb7ef561e2968ec6e011,4456,sao paulo,SP
0af977692321d895349eded183341d28,11070,santos,SP
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP
ace601496e211a664100321f038f50af,2372,sao paulo,SP
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP
966cb4760537b1404caedd472cc610a5,9920,diadema,SP
d4a5e99e0dd915df64ba55a7fbd583fd,5041,sao paulo,SP
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR
2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP
3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG
74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP
2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ
92d14edfb62ee5ae7fdff70b0f4e7233,9810,sao bernardo do campo,SP
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ
ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP
5bf397d04035b5f45cc41e82ec106803,4144,sao paulo,SP
f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP
e3e15e2c0b9700561efac21c6be48066,5315,sao paulo,SP
a5bff0f43eb51f0cad7c37fac7244c8a,4827,sao paulo,SP
f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS
1354d51653f645349064725ed204e85e,1230,sao paulo,SP
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP
391bbd13b6452244774beff1824006ed,13082,campinas,SP
c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR
dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP
28405831a29823802aa22c084cfd0649,3644,sao paulo,SP
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP
d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP
dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG
b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS
6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP
00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ
685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP
cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP
61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP
72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP
65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP
72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP
c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP
5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP
