order_id,payment_sequential,payment_type,payment_installments,payment_value
db2dee8ce25524ad8374fa6d1b11849b,1,credit_card,1,65.95
7090459e09c0818517061e939e3aca96,1,credit_card,4,43
b9e06b464a393125fae96912f6b4016a,1,boleto,1,216.15
dfb10cbc46a4cb952de477a6ea509dfd,1,credit_card,7,262.59
713646be0226c051688714f343a1cda5,2,voucher,1,37.77
2346e1104a4b18a23e6dc6a87c2d1b8c,1,boleto,1,106.97
d24e8541128cea179a11a65176e0a96f,2,voucher,1,13.44
15e0c6109167c1c2789e0bc78ddaa70a,1,credit_card,6,204.81
d8ff993abef623e4c9956f245c4345e9,1,credit_card,9,92.76
b99e5b462412361aab3168e1a40bdde8,1,credit_card,1,131.62
45b0a3cd00a2eb44c271fdacffc8d859,1,boleto,1,114.42
5780d10774b33a1128ca4bcb46c055af,1,credit_card,1,76.62
ca68bb718c53d348a0428fa415efae79,1,credit_card,3,73.03
9d3da55bc185ccdbeccac8824c7330ae,1,credit_card,4,40.28
7262ed3f8bffae5e3c8b15638ae38f58,1,boleto,1,140.49
f81635da25112ff9cc067e06b1a5d127,1,credit_card,1,96.98
3c3bd116a6376b59b139b7a173986cde,1,boleto,1,43
176ceeb8643366da493b896ac02ba4b5,1,credit_card,2,157.51
96c51bb328e69e3f0fc0840d6de16c0f,1,credit_card,7,456
fa642a520fa06e31dd5b64808e1fa92d,1,credit_card,1,200.72
e90f4f7e0953d4031b08ade067de9e67,1,credit_card,1,142.48
e82d1b300fd1df88a56bf9e4f4b77655,1,credit_card,3,75.66
ab42eac47de85e36ba4622c26f9c9dcd,1,credit_card,2,29.32
3bd9d48e8870dad5ddbae6e5a7c183c3,1,credit_card,2,114.44
0e797acd1d40395105ab3c93d598703d,1,credit_card,2,164.1
0f344e8ea4fe9078a8183936e5407113,1,credit_card,6,157.22
cea892923b3775abd19f80626d4b5d37,1,credit_card,1,155.14
8365af41fac1717b66572b10b9c060c3,1,credit_card,1,142.96
8436df70c30e8e11edf5cf2f880edf6e,1,credit_card,3,212.02
10f78f574a0d932e843ea67d513ee9f4,1,boleto,1,98.44
0f3358d8ff329783796c1876bf8aa920,1,credit_card,5,104.9
86e2444fc896c9fa2eb5bc9d8a15e111,1,credit_card,4,82.97
e561fa177791f05209e4557ba7366347,1,credit_card,1,106.86
25565bbcafc22cee9f5789413e9a6ac9,1,credit_card,1,42.53
8420b0f7022cf4d4ec5eec76ce180669,1,boleto,1,178.24
6d4c45be223296bf5be3d2612fffcf3b,1,credit_card,4,113.62
345f6867e8f97e11fb9f1ac091b18df9,1,credit_card,1,281.43
92d210ae0a4555c611b5ffdf82bba88c,1,credit_card,1,77.66
ba0492710cfaf802294c41a5d498ac3d,1,credit_card,1,113.78
71d1d659a3fc76b377ac21af193fae99,1,credit_card,8,527.77
988e590d97e4ab6873f71ae33427afed,1,credit_card,2,56.85
e2e7fc3ae21156fa90a10b87e7d37eec,1,credit_card,2,64.1
7a80e1aeb92fb6ae503ebc33c85e23dc,1,credit_card,5,102.54
41d0050b0a103c674289659fdd6f602e,1,credit_card,10,185.1
ca67981db1ad515d44e29fed8965d528,1,boleto,1,56.96
6d5e1e480d92f1bde5e9eb187fa388d5,2,voucher,1,50
ebe13d8c2f9983578a9aa31fd76148de,1,boleto,1,162.55
703862e7dc38ba4cff60785988822c00,1,credit_card,2,173.68
b29bd22b23303a9d539e7dafa573e282,1,credit_card,5,116.94
f57b72afcc4b452e33507898aa140ff5,1,credit_card,4,141.78
e45b8a62c43866e3c9989324547db51c,1,credit_card,4,98.98
139d95a2a4ad16a49a4fc3ac7f195172,1,credit_card,4,136.01
b514b1f7c5528c90353b809b62621ea5,1,boleto,1,81.72
64784a51c7c5763b0693ed5ab75a2596,1,credit_card,4,53.05
b63e91fac7037a2bba4fad09acd96691,1,credit_card,1,91.18
42fd8129e4153758fd7bed28d50218f4,1,credit_card,1,69.9
db7b454406f5f1f11a4aeb0ee58f473b,1,credit_card,4,43.79
4e9fe46327dd25b934cc82d238a874f8,1,credit_card,5,358.59
dd76a5f4fd89348d27741160d6025fc8,1,boleto,1,49.02
b81b98eba30206623e22468d00e1b5e0,1,credit_card,4,363.09
ee0305b16d7043689de7f3b4dd342093,1,credit_card,1,21.43
6a02eb34a9f7ac17b1a74e01a63b1b09,1,credit_card,3,178.27
25f3c6052aa7604ff162e5a12b77298d,1,boleto,1,113.15
b74bfb8cc19faa85573bff7a631e7c5f,1,credit_card,2,208.91
1c487b52a0823daeced375367d5f73de,1,credit_card,1,162.32
3d4369dcce579868d4629c19b96260c9,1,credit_card,5,302.37
54a321486a622129adda771a323501f8,1,credit_card,2,117.13
8681115ee9073763981721e9e4cadbe3,1,debit_card,1,239.1
8a608b535d6218591ef223603060f3dc,1,boleto,1,100.54
f4137fa658be7e7bbc2e17e4da6806bc,1,credit_card,3,136.08
ddc904ea8bd4313e136beae61948c20d,1,credit_card,2,126.02
a4b2b181af8352ac206d289b2c856cd6,1,credit_card,3,319.44
ec604748dfe7d284c0316cf22cac3b33,1,boleto,1,137.51
96441f25ae3571bffdceb39da1ae7f00,1,credit_card,3,371.54
e611d334e736406a802b01fe71dd8521,1,debit_card,1,28.43
4450dd016b7fd4215c35bc0bf87b461e,1,boleto,1,58.74
efff0f02714bda94c05b552d6603f6f9,1,credit_card,1,71.91
3f7ac2772804d1316e995c3621024c7f,1,credit_card,1,35.77
35aa6b03b34d8d0a5c1eaae2bb5fcf76,1,credit_card,1,64.51
6d8102dfb9acad707f6e15b413270621,1,credit_card,1,2.19
0277fae7eda81470bf6c87dc570e267a,1,credit_card,4,65
5df3e4bdf3b11255c6c73bd401826bae,1,credit_card,1,42
c41d1d484d6eba6e4d8d981ed0768193,1,credit_card,5,184.28
8cb407154874301be08656a7fb09d9d9,2,voucher,1,49.18
f2f2e2554ff7ce6f4ac51ce640a8a9d2,1,credit_card,10,231.57
9386d40609a844441d3fc71a2d763aeb,1,boleto,1,151.33
af70302ae0086b18836d45239ace6676,1,credit_card,5,173.13
6125b8598105f92aeac157727ff3bfc4,1,credit_card,2,102.74
a35f0b52cacb3c4208d7107bde82f2cf,1,boleto,1,108.76
dc0b827df3db237adaa4fb6c4a770096,1,credit_card,1,71.72
23e0d289631ee7c7e4503aa7a8a32c15,1,boleto,1,139.03
1f09e3685a5270799e2f5c3199936edc,1,boleto,1,148.15
4798ef2f0de08baa8ddd97ceee3f7c60,1,credit_card,2,61.01
f3584b023b097595c8e2b0b6fd51a839,1,credit_card,1,78.86
99010278c2b3874e0f208c91587975d8,1,credit_card,1,147.66
476bce9fb98b771f4908106e9d962dd1,1,credit_card,6,354.26
cbbf05b335b2987a5dec3e32f3ebeac4,1,boleto,1,146.46
94c61f1ebb6e6f2da2d8a0d7ac853729,1,credit_card,1,732.68
e55d3c162a91d5eddf33f6f5f7259579,1,credit_card,1,26.22
790d76ecee0d65041c076a17d0dfd11d,1,credit_card,8,685.45
45776460b7ff952460b7e9d32c28bd9b,1,credit_card,1,26.17
8a9c85020206b99d373e46acae940127,1,credit_card,3,100.08
1edb4efa70d2b132ba169e874a344588,1,credit_card,4,306.33
23e117ca8f65562000f29a26f19f1a3b,1,credit_card,1,62.66
70d0dedf8c23e2cedca5915427acd101,1,credit_card,6,185.26
db090a16182b263b1e896bb26c6f66cf,1,credit_card,2,46.82
89ca1c6fae0e21f0395c0e3b1d89914e,1,boleto,1,86.58
1377241a1bc26c8414cbcdd017870afb,1,credit_card,5,183.79
e82821e8f1ffd4b14d53774b740db796,1,credit_card,5,59.85
f9ea74a0ba3d0e01f8f3a2c98bb35b9b,1,boleto,1,58.59
94174e78ef007320fed36f2d862f3fcb,1,credit_card,1,237.78
31f2497110f1ac4723c65060cd81dd92,1,credit_card,6,330.31
dac8bbf73624993402c1e7481bb37ee5,1,credit_card,2,137.53
2d816b6a11ddd3843f307d1333321091,1,credit_card,1,26.68
0b7d34c9f64b1a147d6660ceb770aba4,1,credit_card,6,180.51
becd371fde115e16f5a63f7f9db1a5a9,1,credit_card,6,84.44
154e1f0a7267e7d9269d772aa4beeab7,1,boleto,1,58.45
337d06bdab986563a27e4f5c1885e887,1,credit_card,2,105.2
0b47f5e9432bd433f8c5cf64e60e6e5f,1,credit_card,3,103.54
2f06cd9224ecc5ab33144e9252275263,1,credit_card,4,116.44
786cae661e4ef4209fe7721d5b85cc7e,1,credit_card,3,192.8
71c948e9e7c4785f6d297557bb86799d,1,credit_card,2,63.88
0392bc239ce28b0377e6b3073df2c674,1,credit_card,1,35.49
28e9ee43938891c706c6c9e8ce21d0ec,1,credit_card,1,46.85
8bb46e03bff515e6fceb90c2185880a9,1,credit_card,3,33.37
710a8cc8056322269a0a3b07d27bd84e,1,credit_card,7,73.34
2b3291e4a5989aa74da08124229301dd,1,credit_card,10,209.76
3a85e7db76d5fc41b9dadcb1d4e7a255,1,credit_card,1,336.99
938cf33aaa64536379e72993eab4cef2,1,boleto,1,153.1
f9ca536e1ef897f153c183d72ba141bb,1,credit_card,5,246.64
1ec5c99642df4c4c2469179b48e0343b,2,voucher,1,31.43
7ffe1e4299b921d6cc634a5fe05c03f6,1,boleto,1,36.78
425fcc243ccff35a28b40a54a506487b,1,credit_card,1,67.74
33f45d9ef97405c50d2f7c3072bb063e,1,credit_card,3,63
50cbc0ce14ba62ab76c2c353dbf6bb7d,1,credit_card,1,14.64
e7a65190baa4e6fd192246157c0b81fb,1,credit_card,5,53.83
4f53648717b48854fb9db283e2cf5d27,1,voucher,1,8.9
70a4b21bf18001a99d94bf894697b8c1,1,boleto,1,229.78
c0ac92509aa6420f0f3d6f78748793e1,1,credit_card,3,34.09
493ba31a3539787ea13a41ca2ca33ef1,1,credit_card,2,196.25
cc5a504c7761122bceafca452e63c2de,1,credit_card,6,187.41
b7441c24c727cdf423f8339a62447193,1,boleto,1,285.02
880a2443009447fa88b518da4806fc93,1,boleto,1,83.14
4cc22fa6b7267027aac4151271636112,1,credit_card,4,101.73
738a72a43a2a56d21dbe8874ffddd1af,1,credit_card,1,70.04
4127cc6fa24501eb73f62be87d226372,1,credit_card,2,131.71
70c135d2f6154ca40b2384cbdc39e913,1,boleto,1,90.98
f9198719b5e6149a3191c420285a7245,1,credit_card,3,153.39
0c8813b39ba09cc6fadb5ce2c80671fb,1,credit_card,5,174.2
8a75ced6f19cc287863a3444fd11f74c,1,boleto,1,159.21
eee39147362c420a076b96cfe10c8154,1,credit_card,2,175.08
311f11836437bf8950d50701fb64fcbf,1,credit_card,4,781.51
6b5f3d1c52d94dad724c01a4bacaa6e9,1,credit_card,7,78.36
d16fbfb439fe82b7efb949345d70611f,1,boleto,1,43.1
541a17edc9f2346ca1757f05f5450b4b,1,credit_card,2,166.8
be46fc2896fdd32b6e696f7fe8fe8482,1,credit_card,8,169.01
ae1fecb2cfb176ba7c1d0feb3aabcbfe,1,credit_card,1,38.09
3b4b5ec89dc09c7aedc74199be65fef7,1,credit_card,5,143.07
f5931f16ce0aba5c5f948d17919d04cc,1,credit_card,6,333.51
d4911279e8f92849f1685ed9436c2483,1,boleto,1,82.73
7427328e71c167789ed4cc67e9f7a336,1,credit_card,1,23.78
260d235e25b0be20b5688b8a76ae2f09,1,credit_card,1,53
f095f540bdb49344ad5fc17cc494e88e,1,boleto,1,155.14
309688f286ca9fb39735664ba1e37b29,1,boleto,1,50.01
5b5153bb02f4f2e953e5a87aa1cc8389,1,credit_card,1,70.34
11d583b90a9032858521c21a83ae2128,1,credit_card,1,43.79
648637c544f762334d4ce9bbe88ebe21,1,credit_card,10,171.61
db048ddab46bdb6a29c27f08073e29b2,1,credit_card,2,34.64
765388e7b3d416ffe810ade706854872,1,boleto,1,148.25
1739d90a28929b4a2dac3625b2a4d4d1,1,credit_card,1,66.41
04276973bd289a01c0eb40a277fd919d,1,credit_card,5,79.09
ad7ddb009f1bcd6c40cb1106471c292c,1,credit_card,8,502.12
e4e9fa1ceb459e9dfebba5e0b09849f3,1,credit_card,3,82.39
a589caa6892ceacc6bbf2f8cc30a8ad4,1,credit_card,2,140.2
2b64e4873e7bec66f8c1f551f88d3e91,1,credit_card,1,103.36
c284eb7adf76e92a2a39d845f1333a61,1,credit_card,2,53.29
d64d6b004a4ffd419003fc0a128c1c50,1,credit_card,8,234.17
2d5cdc856665603f1580e3586bde89a5,1,credit_card,8,216.93
c887294d29ae18c8f8cdfa478a4a36b2,1,credit_card,8,344.23
b07244447d6e71d93891e79c556a7fc0,1,credit_card,3,47.43
6f6ac7ec249334cdbb46329d2a381d81,1,credit_card,6,345.86
ca2b020221599ee940c1bb5be191cbf9,1,credit_card,7,322.37
ff8f8f9123b73422b7a732a02483d9e2,1,credit_card,4,48.3
c6492b842ac190db807c15aff21a7dd6,3,voucher,1,30.59
1955c39b31fcfb4acc9cd5b9ab577c7a,1,credit_card,1,162.25
b1e4c6a1e5aadfa638df88ba7b685cab,1,credit_card,2,64.04
505ad05b659736f51f674522b701d9a5,1,credit_card,1,75.08
c13e334a4d2b0b11e6422e69d009de0c,1,credit_card,1,50.01
674c79007110911b0f14e6c43ab64669,1,credit_card,3,170.02
23858bdc4cab9cf5b5de163b1f12ea71,3,voucher,1,0.6
b0e9288a209f5ec50391c140dba4c91f,1,credit_card,1,36.13
d66fe524b24e426e1f20aa7358ef80db,1,credit_card,3,96.88
adf1f47be859a7ab0340baff8771f678,1,credit_card,1,134.83
ee1c259624feb697ba9a84a268f77cfa,1,credit_card,3,163.25
a27874560d28be4b067361438e6ac19f,1,credit_card,1,80.32
48997989a21e741f0f93be9870c82b90,1,credit_card,4,423.63
bb386dd878f0e22e224e88bf470d8bba,1,credit_card,4,223.69
3d4c0e002a7776c781b81c8a08193522,1,credit_card,4,123.02
9dc7211819545928779f926c67f9031f,1,credit_card,3,212
66d762e0419035dd8b19815070a2b8dd,1,credit_card,2,132.08
c0b6d4c66078f849fe7e8baf7276888d,1,credit_card,1,61.4
ceba7b9f1fa81a563a3e31ee64fdfb16,1,credit_card,3,37.84
e1da8361c76cab67aa3588a1fbf1af54,1,boleto,1,253.4
fedebd6340d6998da33d42acafad9a4b,1,credit_card,3,36.13
61fc1e01fc9cd8344b0d1fda336a8be1,1,credit_card,10,670.51
2f4912b4871e8127d9932edd5a1ae62e,2,voucher,1,100
b1f6abbaec3261269b9ecc0f895f8c2d,1,credit_card,1,63.84
9fed05363dd3f86fd9d02514224c4318,1,credit_card,1,52.68
f2b24727b13debfb30a1affc5bcbcede,1,boleto,1,33.99
ce8502b200546c12a54e51a65f313f34,1,credit_card,4,45.55
b565c648e96cc31e3a91feb417652a67,1,credit_card,2,102.84
33a08d5c54f24e209c3a1c2c9fc40c97,1,credit_card,1,64.09
80b8546dc40a96e03d6be3b166ceb025,1,credit_card,9,378.74
3f913d30288c117e41ffe5cc74743dc9,1,voucher,1,50.63
f64ebaffa29a24b3630d8d9ab6cf43b5,1,credit_card,1,101.55
fa09bf06f137e4496f69f730fd93dcaf,1,credit_card,2,114.57
4a74e1934860e224f8750db3cbc1e991,1,credit_card,1,111.42
6428d066760796cd8507fb537438172d,1,credit_card,1,424.57
4b558bf5d439e084e8e7807e55a1b591,1,credit_card,3,559.52
cd5ae8a80997eebd2b1f2cd4f24518d2,1,credit_card,10,165.21
f7380d2ae6b2e130f6b1bb997ff1194a,1,credit_card,3,178.27
70669aed7ddba4c10b2243a0634069f5,1,credit_card,5,196.33
953e5c1feb295e2fc31bcc8ee7a9f58e,1,credit_card,2,67.08
8ebc0fccb4f136c5c90587a3257824b7,1,credit_card,5,233.68
5c73abbb11b2fecca387746f9bee479c,1,credit_card,5,411.21
90707a3b41e1c6cde0740f9754490e92,1,credit_card,3,61.14
9d4f64a1f986f46f1a1b1ffe3237c5d8,1,credit_card,10,346.88
957d88bc917940febb453782827cbaa2,1,credit_card,5,138.24
a55bc0ec4a744ea57652f24a183894dd,1,credit_card,3,152.36
ac7735eec51a3fe9e31e51210ecbad34,1,boleto,1,98.44
c7da1b57f7d2251252370bc7d94168fe,1,boleto,1,38
d2a0cfdf8f3b718afce8a4b9d943614a,1,credit_card,4,93.86
4ab7b9945880c46a7fe643c2dacf9ce5,1,credit_card,1,30.51
c92da1253fc8d4fc0574f937f32bc126,1,credit_card,1,122.17
f29332f473a6254f4ff3916edf221675,1,credit_card,2,33.51
927b55d4e72a05e5af01fa69bea2a4ac,1,credit_card,3,293.86
7cb76df433b42580f7512fde60984ba5,1,credit_card,10,146.46
aee59dfc7dd589a60400818c624a6f91,1,credit_card,4,87.32
0ae17ad341b336248ad884272d8c1c93,1,credit_card,4,396.03
592acf1c0b9009209dc5aa920c851eb1,1,credit_card,10,184.03
a3f9696801e0ce6882756720d7580e17,1,credit_card,1,57.1
9418f431efb128232722a4b4c410d08b,1,boleto,1,432.34
09df42b3e78625578555d3d48cd57be5,1,credit_card,1,20.28
84f61de0b1993beb8c361f2b2d84c16f,1,credit_card,6,323.07
d17638ac2491f744bd174a75e2b9c4dc,1,credit_card,3,88.36
16cf9720961cf627fa5911f4e37fc6f9,1,credit_card,5,357.13
eb663148871943b62e1729add83f8051,1,credit_card,4,49.11
b71ba668b12da5320995cd74acecb2fb,5,voucher,1,25
963c7a2f550e2790045366f61c790bb7,1,credit_card,5,125.42
f037c28c7c878c3d1df3485872d3b63b,1,boleto,1,82.05
ab7645aa9bb508419e3dfcd8805edf76,1,credit_card,1,201.65
cc9d74eca99800ac6ddfffb42f0d3cc6,1,boleto,1,57.72
fcf380438c697a895901151d7a333c5c,1,credit_card,1,79.28
77398a0f3a4c177f2c4c7010abb1d9d9,1,boleto,1,464.89
b65f0508b5b5fa22d363a4e5f2462553,1,credit_card,3,64.86
32e943adb1bf8c4ed11dfb4e6ee5aea2,1,credit_card,4,86.44
15513623d17d4fbfb1fc871c176e9f75,1,credit_card,1,54.78
93f6802eddf412ddaece53aba01d1db3,1,credit_card,4,92.13
c8b6a10fdc0b6fb3040774de4aa672eb,1,credit_card,5,168.08
928c456c589166bf1f6a77a4ec6a8165,2,voucher,1,6.45
eab03e7736b6f5822bd2bf48812a57ae,1,credit_card,10,415
50e46ab38a7ca83546cab50d4bca4835,1,credit_card,4,218.27
a56a8219728fdbdc71a20c07b77f1328,1,voucher,1,20
9f3458f0433d4cfa472f4682654b8d49,1,credit_card,4,78.18
275ae19d3b5b88d41fe617cae7a1e056,1,credit_card,1,31.82
52463ab7b28436f48c3ae2a48bc87ef5,2,voucher,1,50
316af200f0fadf8a73193434b9b050ed,1,credit_card,1,62.65
abd7d619de0d42df3a64707190c05bb6,1,credit_card,8,403.8
f77fe87685972d2d1a7ff6600f590d59,1,credit_card,8,241.45
2e935fa1d39497aa0ec3f1107fbfb5b8,1,boleto,1,18.37
ec3c91446200b1b6f5d6f20fc5a61ab6,1,credit_card,3,170.87
164f22d152f646ca5ebb5a2049e3adfd,1,credit_card,6,153.2
9d4ef6bf8501238d56e2c970ebae7d77,2,voucher,1,180.95
9941c14602ccbe66611b6a4b8fe01d99,1,boleto,1,172.72
e1065a0d77c2e2f08c58c0d4dafccecd,1,credit_card,1,90.88
5890a9968745a4abfa3f8b06cc29803d,1,credit_card,3,139.71
c5bc8257538b2c4e938a4e8836aa70b5,1,credit_card,2,91.48
7c3797b7f047e4358a5b2f9b9cf2e927,1,credit_card,1,77.14
1565a76a3a30915bbcab8d5e698836cc,1,credit_card,7,108.92
4fce9f3074d7baa96d8aae3caf9b5f6b,1,credit_card,3,666.27
7a363dd1eb003c19a36e4eba73e3105d,1,boleto,1,405.78
d8734ba226623cf1c86b3cce8cbffa78,1,credit_card,4,589.42
5d7c9ec4aa4d83e0b66b73e3ad2d7c06,1,credit_card,5,126.94
17c378811f6ab30e2c7d554f2d4fbd44,1,credit_card,1,1300.57
d684202253f5f00621b0afd578646f3d,1,credit_card,4,69.41
d738a4231586b1053ffdc9e064e9b1ab,1,boleto,1,248.29
c6b82ae325fa2da7b9344f222b76908c,1,credit_card,4,218.26
76927b562beef6d31416c21778b2b4e5,2,voucher,1,5.4
6444228a697a97d50b23bb9fd5c7ccac,1,credit_card,1,80.77
c4a1796b7d23ecebfc720e4dcd2744a2,1,credit_card,1,95.67
40a9be4510459ae28841128e5938153f,1,debit_card,1,83.73
b25add7c80a79c6857f7a0a3180debde,1,boleto,1,82.97
e91d77b27ccd3bac6b23a34a44ae3db1,1,credit_card,8,127.01
6ffceca9eae57a5820b52af281b58bbe,1,credit_card,6,140.08
a62de6fa1ce225032f7220425c941b50,1,credit_card,2,123.02
2b5a652c5e22d7c846b463c4888c5896,1,credit_card,3,128
4172088f591c8a42cad3f5ee56f678c8,1,credit_card,2,102.87
ec3321f3f4d722104c66e3935b6f1d0f,1,credit_card,2,80.77
41d6a7b15ec6c87722ac10f480c1d5e3,1,credit_card,1,70.34
942e1205a3ca6fd0147718ac16f4bb54,1,boleto,1,193.19
92623cbeebb84cd7423fac6254b414bd,1,credit_card,3,456.81
44bb5734f29017e33add235fbdf83b90,1,credit_card,1,72.64
bd321a43c9e3e0ce286bc76d7bc18e53,1,credit_card,5,222.07
afb45414100054ba4a61c3fd695ec72b,1,credit_card,4,121.98
e98ba943e04c65162bf2baae4db5d171,1,credit_card,3,194.53
c488c9d2cc2f504be29a438ffc08ee6b,1,credit_card,1,95.35
936791179c34e3075442addfba1a3089,1,boleto,1,135.62
0baf7baccd1d8c755bfb78c96a2bbc62,1,credit_card,4,103.55
f5f3d42a187a504d4c574ba759ef3dbd,1,boleto,1,258.45
6509efe5f7fec11ff1e44d9232103a0e,1,boleto,1,301.76
42c384d95181d3ee567e8639ff74fff9,1,credit_card,1,84.34
f7540aab098d4ad144b44ab17f44fa63,1,credit_card,3,82.37
0f2bbeda958833e5a67ceb4368f282fe,1,credit_card,1,436.14
3f76c80c72931658268f24765a09ebae,1,credit_card,1,132.05
8a6b15db7cea5a4cd260873d4489bfb0,1,boleto,1,63.1
22821986209b9ac29a9b23ac492b2844,1,credit_card,4,164.82
aeec431748740b82048a6041aaa69c5d,1,credit_card,1,20.29
5bb20a1f6eecf52b15642965e33b6dde,1,boleto,1,125.99
a83ec352bf720dbe45b1c76eb9867ce9,1,credit_card,2,110.52
11642e99761a28ab38643f6a876f4e9b,1,credit_card,1,208.51
30a5599988bbbbed7e082d19cb225431,1,credit_card,6,174.11
5253650c645f3d453fc1dadecbe9d2c8,1,credit_card,1,43.09
a445dc87690b262055f44d1641033069,1,voucher,1,35.68
e0f06a57d717562c49f91cd309be4598,1,credit_card,1,185.59
0478ce23b7b39ac01b3bbd39109b083a,1,boleto,1,151.05
3c5734985708da8eba1dc17768aacafc,1,credit_card,3,44.07
f2a6774c892c14709d530828352bdd34,1,credit_card,1,145.01
3b8574ac0df531f31f1bfc18f9d9bc97,1,credit_card,10,139.51
6da45c88a41888408e61bfe388d93f01,1,boleto,1,56.42
d4a3c28ffadf7c451e1d420fb14fe13c,1,credit_card,1,94.63
f0dd29734578caa3db607e173070e2a9,1,credit_card,3,84.73
773632f583feeda7d9b063496b6526a2,1,boleto,1,85.58
37f67c0f08baff980a2be6e9216099dd,1,credit_card,7,73.34
b5ffba2e8295cec77424fe5dc22f2dd7,1,credit_card,1,26.55
fbe0baec4dd1bdab2071fa89f4921473,1,credit_card,3,111.38
acee82e21828ddd887e48ad3afc6704e,1,credit_card,4,188.64
63cf60878903ad6824697ecfa2bba46d,1,credit_card,1,26.65
be86cba0a64e59a003b13aa28388d3c9,1,credit_card,1,165.52
aa3babada56030c2ad79976c60d51e79,1,boleto,1,93.81
2eaa9442b80b5a4698a0635ebbb65dbc,1,credit_card,2,123.33
a115115559d40a6b8a7bd518af5e1115,1,boleto,1,90.29
ee8eb8b78945c68960a7c42e6211365b,1,credit_card,10,914.68
2bee1f8f9eee93e1c28bc1a9ca98a896,1,boleto,1,50.87
6d49ef945903365b72a86294b54b948d,1,credit_card,1,269.55
8a7637d805be7b25b3124bf6aeb04c26,1,credit_card,2,132.57
cadea13175cc1434c96265941592ab7b,1,credit_card,3,88.18
14861b02076ed7da9471988265a0104b,1,credit_card,4,2267.18
a3708faf029ec4c5f84127cf7e872aa5,1,boleto,1,54.13
d83c6337cdf106c0818f7cd984240f59,1,boleto,1,99.45
f30b5e94b68ee195b6ec2d817e5bef0c,1,credit_card,1,37.98
f149be0602ecbdd2222b8fdfa075a73f,1,credit_card,4,178.71
e23cd9d0832eeac3bc6e9c55cbb64a53,1,boleto,1,41.54
6445a8b97a5e66d5c72eec0cb6650141,1,credit_card,3,857.6
26a61c64f323051101667738921220fd,1,credit_card,1,62.44
a740ec24c1003da3578da8a0627f50a2,1,credit_card,8,120.07
80848ca638a6e695838ebee7d2409893,1,credit_card,2,116.44
192e8093aeeb86d202c1035db3a5bd48,1,credit_card,2,1570.79
289d1ce30c672184ba3722d783df7628,1,credit_card,1,83.41
ea49ccd093967a3ceccdd5da05830b39,1,credit_card,1,51.79
0b602fa35e64e463c90698d2e859af54,1,boleto,1,42.38
2e732f3baff2aeb3f81752eb0368577a,1,credit_card,2,57.77
78e790c1defefa3d8515bebfca7315b2,1,boleto,1,93.29
d2c286d007ba2997cdd80a931d7af6ea,1,credit_card,1,65.32
3c2a7cc75899d6a06e8735da9b7fa302,1,credit_card,1,21.7
8298521946fcd8c9f8b984aad6176694,1,credit_card,4,124.73
fed4434add09a6f332ea398efd656a5c,1,credit_card,5,56.04
07f37be24f36255553680d16336b6d1a,1,credit_card,1,101.14
2f2f33a69a673fb2559f95de9f14538c,1,credit_card,1,32.42
087b902fe8df6660b295f28f1d8f7c30,1,credit_card,1,41.05
7e746592e95b3026beaecc92855b04b1,1,boleto,1,61.16
c4c6e8f064fd8995f96f6abd4c5b0e42,1,credit_card,8,450.16
8e935724e9c193a2fac95586bd2fc056,1,credit_card,6,732.68
bece5e930ddaed72094b5818d4e1e0bc,1,credit_card,2,202.42
777fcaf946b6f903bc6549785d3b3c2d,1,credit_card,5,75.29
66bb893cb22818f4c91fdfcf9e2a81bf,1,credit_card,3,61.24
e3cabd867d0bc59470f4c3d24a7b2f2b,1,credit_card,6,246.35
6a2a2625b249a88c6ec1b37192c30c6d,1,credit_card,1,130.26
65cec19435e12006a71190074e5eec64,1,credit_card,2,155.14
5aa65b67d199200514ab0d0a701199d2,1,credit_card,4,99.34
e5b49ba394e6b590bb09d99929f32d7a,1,credit_card,3,234.55
5a1c439f628aa5c1a84b11b8a09bfcfa,1,credit_card,6,193.98
7f7c84dc8cc814c4354d21d64ed73a35,1,credit_card,10,613
a31055f64bb0e04b826375f282e88c6c,1,credit_card,2,116.9
ce957db0e98045f489b3be23359a90f5,1,credit_card,5,138.08
10b0cc08700da34fd2c2778af9ab388b,1,credit_card,10,122
d00179bc87932107ac934cad54be82c6,1,boleto,1,54.38
9a33a8e80401e0190e9299a6547b5723,1,credit_card,1,294.54
9bc5c73ed95bec088ff04d924946fa45,1,credit_card,6,427.9
f89a51effc7d2760e697be96c77149bd,1,boleto,1,131.61
a8898844029abdc3064b4fed7ca04a47,1,credit_card,2,58.37
dceb62e8fa94b46006c9554fed743df0,1,credit_card,1,35.75
bbc7d177c97f61d86a7486d86ed7a8b2,9,voucher,1,2.92
8dacd1da7c4dc40d5c59e7ddd93b3ac8,1,boleto,1,94.2
14a76254fd8b520137f06d37b1cdb8d2,1,credit_card,4,175.26
87e6012cbee71826e51d13439f497eb9,1,credit_card,1,37.8
01c7b08f0c05952ce15edb928bb63d2d,1,credit_card,1,300.99
5e4264d346083d24d1dc20b9f656a728,1,credit_card,10,1052.36
d74c5191d69390293b9be9c2efaa8d38,1,credit_card,7,70.12
8bd34a173d34d6aa86d5e4a0627f7b97,1,credit_card,2,47.35
c9410f5c5b7fcdf2468f45213407d3b9,1,credit_card,2,118.84
40bdd1ba5a9602677ba0603dfb0a659a,1,boleto,1,133.97
