product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
32d2e623efaedc3666528d8c0f629b31,automotivo,58,1632,3,600,16,21,18
4f56687034ae954bc6d4e464041b22e1,cama_mesa_banho,60,269,1,2150,34,8,32
681d59c14b2515dcc09149055ba5b0c8,cama_mesa_banho,35,104,1,500,25,37,36
0becf258ac9a4ab1b6b3da6f0ad205fd,cama_mesa_banho,59,395,1,2000,16,10,16
87a9863375a0a462b168cb02bdad360c,bebes,58,1083,1,383,22,14,17
ffaf0af7eebb57c7f262b51ebb05dfd6,beleza_saude,47,808,1,1255,18,17,16
725bad83e6417f76bbc94b94e2d45875,fashion_bolsas_e_acessorios,48,350,1,100,16,3,12
83305c6ed635e62d461539dae8a11487,relogios_presentes,51,668,1,300,16,2,16
edfc544c4047e30a3bc73212e414330d,moveis_decoracao,56,2043,5,2900,69,11,11
bce004834359cc123bae0e39e86175d5,cama_mesa_banho,56,715,1,1100,28,10,20
426c58d69aa402e5397c4b6471420fbe,construcao_ferramentas_construcao,54,2312,1,3550,16,105,11
18f0c077dff7331d813fd82f7dd05a6e,ferramentas_jardim,47,574,1,270,26,16,21
d0fe571ece70aecb0214567d9554486c,esporte_lazer,41,229,2,2800,60,15,15
73c61364b22d14eac780a200b81d34c5,telefonia,58,818,5,300,17,4,12
05de46958121361ff78e2a9812db6778,eletrodomesticos,58,644,1,300,35,46,35
4e546c5a63b11188196b092a6fda2b71,construcao_ferramentas_construcao,55,162,3,250,16,12,13
67d2c4ee8fd08752a32aae5f878740aa,telefonia,45,361,1,100,19,4,11
be359e4dfd741cfa415d9965fe0c417f,pet_shop,55,348,1,13800,75,20,55
5e434712653feed8cd837cbd10ea9b18,ferramentas_jardim,63,1829,10,5800,54,36,15
e957227a3b92a22a167bac18fe6cc1a2,esporte_lazer,47,718,1,425,27,10,25
404a57563d487aecbc2b1a01d9b89aab,cama_mesa_banho,62,313,1,3500,45,15,35
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48,424,1,200,27,5,20
a253b2e86bb4a6f86fa11e1270e79885,moveis_decoracao,23,438,3,650,18,21,20
9f6b6b828b980352cbd59ff7a03a7277,cama_mesa_banho,53,210,1,675,35,20,35
a5845d48b5db7a5f0b41b39e2db4d42e,telefonia,52,397,3,200,19,4,20
887ce53cffeba9788502f60e33f1fcf3,cama_mesa_banho,59,620,2,750,35,8,30
cb71b23bd70b9df12843e4dfb9ed09c1,informatica_acessorios,32,1074,2,200,39,2,30
11e5548d5bc9bd5ef53d3574d9f1c0bb,moveis_decoracao,64,3322,1,1600,53,8,11
8fbbdc4c6ee2111df1505dd8ee715250,esporte_lazer,48,265,1,725,46,12,29
387db3d5d5b6b826e84c8bf648f371e5,relogios_presentes,56,563,2,300,16,11,11
c76c1b0e1674ff2956b943232d0ae202,utilidades_domesticas,60,3860,1,245,26,8,17
1f0c584db83694c3a4bf117c8829a87a,bebes,56,1317,3,950,42,25,15
7dcc6211778e584131cd6067555e8a5c,relogios_presentes,60,1709,1,300,16,12,12
924526b79ddb063f802d7a11720d7b5e,perfumaria,55,838,1,200,21,16,17
5c464bee255064e53a68796590864694,ferramentas_jardim,53,566,1,800,22,5,14
c9676685ee3aec26dd274549d54b85f6,beleza_saude,52,832,1,200,22,5,12
bdef40d64bf3de5f773c8f461b0bf167,beleza_saude,41,1104,1,150,19,8,13
0453f63a85b66c3950381599dbbfb2ec,esporte_lazer,47,1370,1,231,12,12,10
ba9fd74fe255c968969bb72ada6045ef,brinquedos,56,316,3,600,35,10,20
a1e00885862cb54f09464fc31a58e0a2,eletrodomesticos,44,78,1,200,20,13,15
14ff2fd93669cee55ac37385a7409d5d,brinquedos,41,960,3,200,20,25,25
3c14f8a3874197fe07fe94b4d5d9af86,moveis_decoracao,52,517,2,2850,35,30,35
502b4749fa10a4ce4438cd3cc7946308,moveis_decoracao,63,176,2,500,47,19,36
6dad2488df2de36fedd0b11be097c346,bebes,42,848,1,4727,56,59,31
0e9337d7797212cb7e691df437a5b207,esporte_lazer,40,754,1,3148,27,20,24
869c418f22e0c0ed9207ff691f279e46,utilidades_domesticas,27,282,2,300,20,10,15
a64c80ae3742add8f6a968d49badf726,automotivo,57,854,6,2050,20,20,20
c9e53dd69a11a579c7cf58da80dbe762,beleza_saude,42,647,1,2700,98,15,15
afdcd7fb20b2bb98322d2b1400c074cf,eletronicos,47,427,3,138,21,4,11
083b8b5ce2d02b7d5d4e1ceab8b7ed04,construcao_ferramentas_jardim,53,685,1,1075,24,29,22
ba6060edcfb9011f13da2fcdc78a01b8,automotivo,59,298,1,1700,30,14,30
9e809bfbd8f6387e9bfbccd76087c82e,esporte_lazer,29,2084,1,100,16,10,16
9e0e152552a1323f7e5dcf63d50cdae3,perfumaria,48,969,3,400,20,11,11
e2c49770bf52260e9960ccefdd38e960,beleza_saude,45,1031,1,400,16,16,16
59891d75ce28f4e94a9d8ed9693c6554,beleza_saude,29,1586,1,1450,30,30,30
9b372fe3f06df9d7b8f8c11e5403502f,papelaria,60,1076,4,7000,35,4,21
1f9c7cb810e038f7414d60d43bc97d18,esporte_lazer,31,211,1,850,51,16,20
5cb3d4a74d94e03c6b504197d6fb93b5,beleza_saude,53,1502,4,1250,18,21,27
a85a2e4685825ebc0cd51883eda05919,moveis_escritorio,46,2206,1,16650,58,28,58
2aa489c905e1d41d8c716a6d6912d8c2,perfumaria,35,776,1,635,20,17,17
2d4b08af04c0467f37569071672ce199,informatica_acessorios,46,1228,5,150,28,14,14
54df09a5996302d51d8c0d81cbcdce39,eletroportateis,45,956,3,6950,31,32,43
8dc3328a29da1f07e005157e22233f7b,casa_construcao,45,638,4,550,17,27,17
87f6a4366535fdaa380ac373b83dc752,perfumaria,35,316,1,550,20,20,30
d0f72676f0ed67a7b87d62be93e614af,papelaria,26,70,1,1000,20,5,51
fd33cf682028dd12dea92f2ec002c6e7,brinquedos,47,602,1,675,20,16,16
18f97605e88c76affcbfa78ba4e52293,bebes,58,164,1,1450,35,15,25
43a24e051b37c8e88accdfdeecddb71b,informatica_acessorios,33,253,1,1000,37,19,19
54150edcad1b68cda8c750475e0db3ad,perfumaria,39,419,1,100,16,6,11
5679959ac1f0086ba80e4c6cdae363a3,moveis_decoracao,63,181,2,5300,100,7,90
035df2b15f358d231e00af9e62488cf4,perfumaria,51,607,1,783,17,15,14
cfde4e468a76bef8d06266c55455e4b9,dvds_blu_ray,44,696,1,225,25,13,16
84fa04b89f708a4fdfa1d828a277a150,fashion_bolsas_e_acessorios,27,472,1,300,21,9,13
55ada64cb428e8beaaaa1d2aabd9144a,eletrodomesticos_2,59,507,1,15350,34,34,56
cb9a231b86e78edf9802645824e0b2c1,moveis_decoracao,51,333,4,900,30,20,30
db638cd0a90d624a723f17ff5c018f7b,automotivo,58,651,5,4200,78,4,47
bb099f12bf2833153c9def3538cb52dc,malas_acessorios,49,411,3,10700,40,100,16
741a31499a578979be85db7f80139e62,moveis_decoracao,59,473,1,600,30,3,20
3b041207e72de52b24fc37d412d6f02a,utilidades_domesticas,59,788,1,5650,56,35,20
cb3ad2d2499eebaa7ccb4fd1e7db9bc7,automotivo,57,689,4,1450,30,30,30
6fdfdddfa3c98723386e5fab78e87be3,fashion_bolsas_e_acessorios,60,487,14,700,20,10,20
1a0ef485e35802dd1d23ab5446cac458,cine_foto,56,1451,1,1540,47,19,19
7e217d1e0e5a16ffc299f224d0a0e80b,utilidades_domesticas,58,495,3,1350,30,14,28
643d903164c4b6ba8bd0b68348e9d135,ferramentas_jardim,56,212,3,458,20,13,32
617b2c9690ee4be07358dea49773c281,construcao_ferramentas_iluminacao,38,308,1,1050,36,10,36
e7e460583f2b78939dee0f8cd9a619ed,utilidades_domesticas,59,586,6,12250,80,10,76
7c7ba34fc22db0ff31a7d075991eeade,cama_mesa_banho,62,630,1,950,35,7,24
2152380ff2e0afbc8c1c5b7c72732c40,moveis_decoracao,57,216,1,1300,40,6,32
a4f599bc20c26f1845518f370c437896,ferramentas_jardim,39,524,2,500,32,4,12
91cc456718659c7d18785370cb68e64a,automotivo,56,1803,4,800,66,10,11
8d219c7aa1a8032569bbd8c4ad515daa,esporte_lazer,52,914,2,4350,20,20,20
8047a9de3dd280cc068a2cba4586b91f,utilidades_domesticas,47,630,3,1100,22,30,22
a779a9eec979527333131437db0882b1,automotivo,56,855,5,1950,30,25,30
a292d92a81d07fd02745d5fb6542e14a,relogios_presentes,48,488,1,200,16,11,20
c072bf60b6a78f20474b0ca5080736b7,informatica_acessorios,55,635,1,103,16,10,11
24c738bedb5c15ea352ad1a278f95327,cama_mesa_banho,57,675,1,1350,19,17,23
d3a745c19c13090b4114427d782f6c52,perfumaria,58,912,1,400,18,8,16
e91bea61ea0d665e4c445d6461586e13,informatica_acessorios,60,540,1,3400,21,17,15
066cc58255ee9ccb3e6da9d3edd02a7e,moveis_decoracao,24,234,1,850,16,14,15
8b18b26ce90f9f0e4c9ae339e532f325,esporte_lazer,55,1524,1,2175,30,27,23
9a20e324f5e442222a85d335f77b39c3,automotivo,50,625,3,550,33,27,26
24afa01830cde8d96507ed5a376e0b84,esporte_lazer,56,627,4,600,16,10,15
2a519472f15e92b4cbc8799faa5f491e,livros_interesse_geral,53,2315,3,1350,22,30,16
c55c10c2e37e534c37d1e6694612664c,fashion_bolsas_e_acessorios,54,356,3,550,43,16,27
f9bcf9d8e89d012d7dc24fe4de0abd80,informatica_acessorios,36,398,1,900,28,18,14
b6a87bcded824fcc11c6bb01bbf9721d,casa_construcao,57,821,3,21300,20,20,20
d1db93ee359151f621a234e05eca4ac9,moveis_decoracao,63,461,2,800,80,10,60
26dd6551144fb768dbb16383acacf3b6,perfumaria,39,82,1,150,16,2,11
d9894482fba41f536a273ba2276d951f,market_place,62,310,2,600,20,14,20
fd0cabf47b122be0cbaaac86fc34b4a8,cama_mesa_banho,57,492,1,1200,60,20,60
cd38d11012543d1a98cc357a3bbbb1cb,cama_mesa_banho,57,507,1,1900,25,25,25
94e7891ebd952f90c83f1f27a38dec56,telefonia,59,1311,2,50,18,6,11
54151de8a5ccf2dc3058b447e1f582f3,moveis_decoracao,54,718,1,300,16,16,16
37318ccebb2ced72bd1b548b55ab4e31,construcao_ferramentas_jardim,55,2039,6,200,16,3,12
1b73aaabcddf5be28fba09916e1ed907,cama_mesa_banho,59,81,1,500,20,2,15
629576b997e202bfb375fc3538a1c838,beleza_saude,54,314,1,1400,19,28,17
ef89d382c9cfdda69f4da6f5873c5eb1,utilidades_domesticas,55,65,2,850,36,20,11
491cc3d85596f60cdc9fac9d202c9fb8,cama_mesa_banho,58,626,2,900,50,7,38
8092fb20e422a961ea52cd441b5a4244,informatica_acessorios,28,736,1,856,25,16,18
70d17ed46123e5b68dff23e113415d5a,brinquedos,57,70,4,900,39,30,29
75d3880783e696c130527f026ee302d4,esporte_lazer,41,243,1,400,44,13,44
232906919fb046e3d050f8dd336b2634,livros_interesse_geral,34,318,1,250,29,8,23
092eff69a9499b052a2258f502ea0775,moveis_decoracao,52,485,2,500,35,8,35
74ba0cd1f694e0751c7240443e5a038b,,,,,1000,32,3,23
ec6bda3514b2616da08c5139893b14d2,moveis_decoracao,23,468,2,800,16,5,16
0eb3578b042833dd447798eeaffa44e8,fashion_bolsas_e_acessorios,53,277,4,200,16,10,11
2f1ae77f6516da678d91c8a80b90bc20,brinquedos,58,533,3,742,37,32,29
8d53c5e807e69f0b0914fd52d5b0501f,bebes,45,406,4,9950,77,18,43
7af6ddb00aacf6c4c8ae69fadb858b80,perfumaria,41,688,1,600,17,19,15
0d22e0d0bfa33bac40ccd83ae1c0649d,beleza_saude,35,355,1,300,18,11,18
0b01a9718a61dbdd35cfec9ad13a0301,construcao_ferramentas_jardim,57,815,1,2200,16,16,16
18297d6ba9247aa8fb22c28df54bbcd4,brinquedos,58,622,2,700,40,20,30
f2af004352a06a99dca765596240cbc3,beleza_saude,61,1054,4,100,29,5,15
714e305d7c565927c0ede7012c1c5c7c,ferramentas_jardim,43,478,1,17533,58,58,59
c41eca01a8bceb6c987b2a935a5ad1cb,cama_mesa_banho,53,253,1,1550,40,20,20
2b9b580cdc992e165ca0336a078d695f,ferramentas_jardim,48,388,1,15200,23,102,32
409ad0594dd6af287d870a566756dc10,eletrodomesticos,58,1005,3,200,30,10,15
f6fe7aa38a197e6e9c4f000f1d44b24e,automotivo,49,386,1,10400,40,30,40
36ea81e90d1292dcdc3ad8abb09c20fe,bebes,59,921,4,350,42,27,42
426844dd9ed9ae105a5d4b3f1e18becc,ferramentas_jardim,47,590,4,133,18,8,12
424f4447cd353ab72ef3675274617751,telefonia_fixa,20,287,3,100,19,3,11
fb89f7ed5be9848869c6b3688f96d982,beleza_saude,37,974,1,400,16,16,16
1501b0033c68a37fa9560033a440e529,eletroportateis,58,1160,6,410,24,22,17
de607575b49bac3e75ff4e11bd3d3c11,fashion_calcados,34,240,12,200,29,7,16
40002041835941ae0e10b9716ab7b03d,eletronicos,54,1497,7,700,22,6,11
73caf722f1a3ff0dddd0b0aa162da0f9,cama_mesa_banho,45,283,1,1164,41,18,37
6502573d0b5c3aa798a3131984966b52,brinquedos,30,621,2,400,23,8,50
9cb3c4a5a0a1c8536b2651af5f73e403,cama_mesa_banho,59,81,1,700,20,2,15
d25bbb182b51d1594fe3b54a27ae143e,cama_mesa_banho,34,308,1,1900,58,15,46
b126c36658d4d8ae320a4ad38531cbaf,utilidades_domesticas,25,388,2,500,23,23,23
8415b1dae10d2dcb36beec370c6a90cd,utilidades_domesticas,59,322,5,600,24,5,18
aa15d9042b3749f119a734d7df2b68bc,eletrodomesticos,60,143,2,150,17,7,13
3a8320b027e8c8359d0a326844bc03e1,fashion_bolsas_e_acessorios,33,269,2,2000,30,10,20
af739e00ca90db9e164a8ee27237445a,esporte_lazer,31,486,1,500,25,15,11
00df6fc5f33cc3f7ceec4ec6337d9cd7,relogios_presentes,51,314,3,500,20,15,17
3a9fd03ce8ae5650c7a83cf3b481ba8f,moveis_decoracao,40,117,7,3200,20,30,30
2b921487aa886033e98b636be91f01bb,consoles_games,40,786,1,200,20,3,18
da596542f9179c1021970d21d9b53b76,cama_mesa_banho,40,324,1,750,36,4,29
4d6214838983b6f8ef242a0326712460,papelaria,52,39,1,300,16,5,16
20a64c9ab614812a2634ebbd69bb4a02,cool_stuff,50,1490,3,550,100,6,50
a37d9bc434c151e3a32418b241a13bf0,perfumaria,56,505,3,400,20,6,20
18952a79fa194b9ebff6e058236bc57f,automotivo,54,785,4,3950,65,15,15
eae99ba0d11a9e56ddc878519bdb33b1,esporte_lazer,39,716,2,1280,29,24,22
60b8232efc6b30822171dff08d6c439f,automotivo,60,762,2,2133,17,15,17
db62a9ee3303c7cbc05a3990eb359ed5,climatizacao,55,1139,4,4853,37,53,39
f4c3e41f8c0ac64d1be09e1b92327ac0,construcao_ferramentas_construcao,59,339,1,8525,29,9,29
17b9f231d057710012fe28e5a1ac5186,,,,,10600,40,40,30
cbdcb07438032e11d74bbb913fbcd8a0,eletronicos,46,1047,2,700,21,8,18
326a0f5cd9ba675a997b260b0a0c5b6a,moveis_decoracao,63,1774,10,6900,19,69,38
def347b50c7dcc58410c7d66d14b87b4,brinquedos,36,518,1,517,22,20,21
ab1f9387c0627dd24000bfbc54fdeee0,eletronicos,45,456,1,175,22,11,16
9b6459fd1853c7e4422ff0bdd8184cb3,,,,,2000,80,60,11
a87972100f1fa4091a86d6801620656d,brinquedos,16,373,1,300,21,11,21
5aadb280135a6132d14d3d93b5724b69,utilidades_domesticas,59,1786,1,17900,35,2,35
1c1baeabe25824c8c22b511643852906,beleza_saude,52,577,1,457,19,12,16
46255a421f244cd985f138a63d77d09c,,,,,15500,51,50,36
d315b738a6e96f4d9710af966cb7cd5b,utilidades_domesticas,58,331,4,300,16,5,12
3bae6cd6874475c1ebf2c5dbca8493fa,esporte_lazer,46,735,1,175,22,7,14
516ccdc0667fe7e260156d1998ef9546,moveis_escritorio,37,1069,1,7563,58,65,30
c9b6f0f5e861adc800edb233fc1da1c4,moveis_decoracao,59,1977,3,1450,69,11,11
a634f634b444139884120ac4915d134d,informatica_acessorios,54,347,2,125,19,16,16
95203adc728bc74fbd99afc9e303db9f,informatica_acessorios,55,726,2,300,16,8,16
2e8fa5067f8b1912bd84598e3bb668a0,consoles_games,27,830,1,1000,20,30,20
157c0b6a86cb5823d6d2dd1fa8c5d450,ferramentas_jardim,41,561,1,1450,24,21,16
d3c044bd42d84a79e3b0c42662806a48,esporte_lazer,32,3831,1,150,16,16,11
4979ccb21aa205c914d9a092cf869e83,moveis_decoracao,48,669,2,14800,80,10,50
ae17f8265a23421715164ab420b62b36,utilidades_domesticas,43,595,1,1050,30,30,30
6ee1607bacba780139e7f7fcd316c1d0,utilidades_domesticas,51,127,3,2100,43,30,11
4a8388d725082add032c3a248d515142,esporte_lazer,19,423,2,450,32,8,24
cb8cd725d42cb2362a6069f76e50aac6,cama_mesa_banho,60,270,1,6600,55,25,35
0e14941c183946f60e3b86585d05f984,utilidades_domesticas,36,339,2,400,25,10,36
f58e45b16a42a325c144eb2c46a2bc57,,,,,6250,28,34,40
902ef94ec6b84c1abdc30ac2877a0e95,ferramentas_jardim,60,1015,1,1200,27,10,14
0708f901aa249af77d79c3d14328b3fd,moveis_decoracao,53,676,4,15800,50,40,50
02f3b0fb0ec2472bd4b9058a860ce6e3,bebes,36,474,1,12050,35,60,25
b4ac82f28d4cd68c12ce7934bebac9c5,informatica_acessorios,48,411,1,400,25,12,20
ef1cd7db4d53e9ab7517ec9d4aecfa03,esporte_lazer,45,211,1,150,16,16,11
71225f49be70df4297892f6a5fa62171,,,,,200,16,2,11
620af218f5c91a81482e4555864aa4db,moveis_decoracao,60,3160,3,9850,58,9,27
f6c3624f0bad00eefa032e306776a77b,fashion_calcados,51,1436,1,300,16,16,16
65e1b99d6a0daa104350e07aa3693ef1,cama_mesa_banho,55,397,1,1500,30,15,20
d17a8ef6d4228318ca645116dd6bea23,eletronicos,43,287,1,350,19,9,17
51c3bce480bc653e51d768e09253d6dd,automotivo,52,85,1,250,25,7,20
d26fcc1c248f5f9f8340e6061bf1f2b5,instrumentos_musicais,63,999,10,1400,55,18,45
f31bea9613b455322a1dd6c1de66227d,artigos_de_natal,44,247,1,200,16,8,11
5bc5b37461d0d4ee9b6e9507b01fc1d7,cama_mesa_banho,60,1617,4,250,16,22,11
e8bf29c4bfb2d46faeba76ed3db7f44f,eletroportateis,56,1099,3,9300,33,29,41
d65b6607952f9e0d705b1cbdc92ac027,cool_stuff,57,768,4,500,27,10,15
07f2e8872fd2d0e17780989da6c06362,malas_acessorios,43,727,1,800,19,49,34
b4c0a557e24a783073ea34fdabe4663c,bebes,52,738,1,950,50,19,45
d368d485a71290394dddb034555b8eff,fashion_bolsas_e_acessorios,55,634,4,675,47,11,35
4f9d35e798dff81bc71b11b28d9adf7a,utilidades_domesticas,37,2475,6,1100,20,26,20
67638c5b9e1d3f0f3c76cd4147eeac2f,brinquedos,40,1156,1,310,17,14,12
2c42bf0cba650bd08bfeac2412b06ef6,cama_mesa_banho,60,340,1,800,40,7,34
e9775f87bb8e7d4b82128c9adda40669,papelaria,57,722,3,200,16,10,27
6a4afe6c644493c0a79d2c54c8149938,moveis_decoracao,55,130,1,1900,40,10,35
3c5229dee6997f28485a65cbabceacb8,utilidades_domesticas,58,535,5,600,30,11,20
b73a2c0ec9eb8d2badfbc9d8d27f3ad6,pet_shop,53,627,1,18050,70,40,37
66e2abb080c6383458347f1e6d47ed4a,livros_interesse_geral,58,1288,2,1300,18,25,11
1097d069f21f90425a11bb3293ca1d87,moveis_decoracao,63,682,8,1700,43,36,25
b75bc6d95abd11862892008658b17f49,utilidades_domesticas,61,881,4,6800,40,40,40
142b4f0578f914f7b4ab677472850965,bebes,13,850,1,450,60,3,24
c66473cee835e09bdd0edc66f628af7c,eletronicos,48,118,1,100,24,8,18
e43311c5b307c31b994c47588c59b168,moveis_decoracao,50,500,1,300,25,2,17
c6ac3472e33913332e3f394ed2ebec24,brinquedos,45,308,7,750,21,18,21
632fe3d92c45b5c83f4102fadd94ee92,industria_comercio_e_negocios,52,1561,2,6950,16,104,35
dab1750d4e397e53ddd0f128982de661,automotivo,56,703,6,6300,47,19,23
0cc8792aea4a5586398479689a6daf63,eletrodomesticos,56,101,1,150,18,8,13
71a62950e363cbba0816448a733a58e0,bebes,38,1531,2,750,30,40,50
eac9f4e3a6148ef63f16aaec0cd9731f,cama_mesa_banho,43,502,1,700,16,22,20
3c0b8519a8235ff19814687b02957b77,moveis_decoracao,48,1470,3,200,35,2,25
00e040fed5fb843e28740181ddca3521,telefonia,58,477,3,400,17,4,12
136da55add0b0a3c8c5404913a225e47,utilidades_domesticas,49,370,2,300,16,10,12
30ed98dda461030e31c6751bafe78746,automotivo,46,47,1,1100,49,46,46
b216627ec2c376d682722970832aa2c1,cama_mesa_banho,51,446,1,700,16,10,16
4fa7e168d8cf9a9cb233e7a0d2821e94,fashion_bolsas_e_acessorios,53,830,1,100,16,5,16
43a39180da2ed07ba59252d23cf029e7,utilidades_domesticas,59,230,2,600,16,20,20
2c28d5cc196e413502b3f8a4ed9aedc9,perfumaria,46,859,2,450,26,12,18
d13014be74a15d878b1b681b779f3215,brinquedos,47,746,3,500,24,11,16
107bf5aa8cee35a9fec5e0bf1fd5e1cd,sinalizacao_e_seguranca,15,224,1,150,31,12,21
d06466afa11453b6450b70992c90ece7,beleza_saude,57,821,1,550,20,12,12
0ddf5b8a3a2a417e9ec403ddd8a59446,pet_shop,52,348,5,250,18,9,14
a3c485c1ba93a314a9606492aeb0072c,climatizacao,39,401,1,5075,51,43,46
550299c725cac9511da2b6f40543270c,cama_mesa_banho,54,609,1,200,21,10,14
b85e7700530804e8e2043604b9b1a6bf,perfumaria,49,481,1,175,16,16,11
6269367991dd832f09999605131f2c54,automotivo,52,828,1,400,30,30,30
b046862b2553fe4962392cdc93a2ae93,malas_acessorios,47,1479,1,850,25,50,30
3d3dd9f435c6795eb6ff0be50b45041f,papelaria,44,373,3,3167,50,21,37
3fa43718c1d128c8d2f148530e9493f5,ferramentas_jardim,29,1038,5,16300,100,25,30
58c91c9e1ddc24815b7c15ac4e8fee5e,portateis_casa_forno_e_cafe,53,97,1,150,27,13,17
3ec2984cb2de1675a0306bfc60dbe5a5,cama_mesa_banho,56,458,1,1860,39,12,33
50b3e51a19f3784534cbaf9c275dfea5,telefonia,36,218,1,100,20,5,12
173c08b531cec70292992396ced22e7d,moveis_decoracao,26,375,1,1600,35,8,35
8ac24e23a102245823e640f485846289,eletronicos,32,598,5,525,20,15,25
33ba4b29d820b397054cc97e892ab1bc,automotivo,57,955,2,300,17,10,15
d824970b558d811cdcd98a4830cf1478,relogios_presentes,57,673,1,500,16,11,20
844f0dc5dc6484304c769ce90e7a2c48,fashion_underwear_e_moda_praia,63,3853,12,700,20,10,15
8762b647d716b99b09ee045657f9d383,malas_acessorios,31,851,3,600,16,30,20
927ab43b52f8e2af38e2ab92fdd25637,automotivo,57,1671,1,730,25,12,18
817880704f1fcf911b4342385f701fc1,beleza_saude,53,1828,2,650,28,11,15
5858f45c20fde7d7e49af37a2166635a,beleza_saude,38,1665,1,2300,17,9,32
fef20920e4ff569015ea64270cd3c741,ferramentas_jardim,42,207,1,1200,40,30,20
cce55549bb816a12eba7ddfd637a961d,relogios_presentes,53,356,4,300,16,2,11
9bf49e13f79afe62919c79d125d81cf8,ferramentas_jardim,47,417,4,1150,22,21,16
aa280035c50ba62c746480a59045eec4,brinquedos,56,678,3,200,16,8,11
062c203528884afcf5ab3bcd04593f51,moveis_decoracao,43,140,1,1500,25,20,35
df872c596e00cd0160e6c8eb5424739f,moveis_cozinha_area_de_servico_jantar_e_jardim,39,266,1,30000,31,96,73
5174f9e08f01fe6b72a7eca26d562a05,cama_mesa_banho,57,558,1,2250,25,25,25
2d12dfe2cf5a6677b26067f2ddb55844,brinquedos,41,998,3,1350,22,20,34
20f160a9cf2e856ee5eba259e9ae33f9,perfumaria,56,1224,3,556,21,16,16
3fd19f24609ba67a95e7a88f1b0e8e7d,moveis_decoracao,23,910,2,1700,20,45,15
8c5bf458020588e0dfeda011254eadbe,livros_interesse_geral,49,468,1,450,26,4,26
89db899bdb35ae40d0901e38f21d2ede,automotivo,46,458,1,2200,16,2,11
a8a9e4c2fe6117daf517ed312d95e8dc,moveis_decoracao,59,1953,1,700,69,11,11
9bb2d066e4b33b624cbdfec7d50b3dcb,pet_shop,53,1494,2,900,26,19,23
f418649d11303fb6fcde71c9133f2ecc,utilidades_domesticas,57,394,1,1400,30,30,30
f1a48f0ff1d54ce67d50bebc7e47ca96,eletroportateis,41,702,1,800,50,10,18
9d1dc59b23fe43e3808d874e78a5cfee,papelaria,55,300,3,1800,60,20,29
3c28d10ea65fbafd9792027334cf4544,moveis_decoracao,57,1586,6,228,17,12,15
0254806b6c237bd1f21cae60ea8d1533,moveis_decoracao,45,1064,1,7183,56,56,18
62fde58e97724f8b7519f3789eefa33f,,,,,600,35,35,15
5026f48060b51abce464cb03e1d92847,audio,58,1278,5,450,20,9,15
b616783675f9399f98376a7a1cf2d0bf,utilidades_domesticas,49,964,1,1300,16,30,12
62fbbb0a6ac63ddc705968f95f5fb788,climatizacao,57,1351,5,5800,55,16,26
e666620bf34e8a108d43851b6b7543fb,eletroportateis,49,663,1,2300,45,30,30
64b4f32393cbf55be791078e7a2adca0,relogios_presentes,56,817,1,50,16,8,16
70cbbf603be04fd0947d83608b9a2266,telefonia,51,675,4,314,20,9,14
a0c8114ed9f3ecd1a0394e3987b87613,cool_stuff,51,729,2,8100,45,24,39
e78bb4f98fc44ff2b94558e4358ce6b4,brinquedos,41,220,1,600,45,15,35
c656d2d3950c3165ec6574f3f6b9353e,brinquedos,51,462,3,1500,16,26,36
846da0169591ba9433fe3a6ba6ba0373,utilidades_domesticas,51,482,3,617,40,13,25
af1adc5466b28e90f0878a07ef26d3e3,beleza_saude,32,569,2,700,16,16,16
cb3837fe99e4b92c4082faf8fb6f75ba,consoles_games,60,1302,4,367,16,16,16
fc4e529d4121c3f5ced63c2ad05fb2d2,relogios_presentes,57,706,1,400,21,14,14
380aa1e702b7e85375d3d81d893acf73,moveis_decoracao,24,709,4,550,22,15,11
418aafa8794c4c22bacfa453f98bbf26,beleza_saude,52,353,1,600,17,18,17
f3a1a865ba61412ac17ab53f1a9c0082,telefonia,57,823,2,50,16,22,11
48cfb3a131e13b40d85ba31ca531c3b1,industria_comercio_e_negocios,53,407,1,2850,70,8,17
e55ed19897a6692649240b894020d683,ferramentas_jardim,50,187,1,8250,24,102,30
e3372817fa5d5e8a0ce5db0fa237a3ad,telefonia,48,1047,4,100,20,20,20
61107c91091400f4c4523ed7b461a20e,utilidades_domesticas,59,2180,3,12150,63,37,29
057df564fda79ad8fa5e1928dfbe3e8c,cool_stuff,47,867,1,300,25,10,20
6841fe26a65cdc7dad114a453ce638b3,pet_shop,52,423,2,150,27,9,26
dd3575a8c5e2139f680a9816a15c8f2a,consoles_games,38,919,3,700,19,6,15
b7a58cab4a8f4016e27298891cbf47e6,esporte_lazer,33,751,1,200,16,17,22
3a12fe499b9342f78cb827ee18393e7f,cama_mesa_banho,54,739,1,1050,25,10,25
8b1b115b8dc96bdfa740d4267019a201,telefonia,56,451,1,133,18,4,11
303b5f49ba6dd3d1d40aa3fe9b4f0bf9,telefonia,43,398,4,150,19,3,11
3327aad61d86158ed8bfd97388e37376,utilidades_domesticas,54,476,1,775,23,12,23
cb9d0035d58326e67764402c4379385d,brinquedos,54,641,4,2050,33,29,37
6ddb759e33850bceb1b22a91e79fa995,eletroportateis,38,184,4,2400,32,21,24
